Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/13  08:00:00,254.008064279,25.4178222887,2.15025039717,0.0,34.9369000822,32.3179380704,42.4374718009,34.2449718009,8.1725,0.02
 04/13  09:00:00,288.617179879,25.4178222887,4.70553156083,0.0,62.886420148,41.4019203762,13.5420548923,1.86984791339,10.5075,1.16470697895
 04/13  10:00:00,283.776460684,25.4178222887,7.27861892862,0.0,62.886420148,41.4019203762,11.6722943998,0.0,10.5075,1.16479439981
 04/13  11:00:00,308.604472706,25.4178222887,9.89277982242,0.0,62.886420148,41.4019203762,11.6724242999,0.0,10.5075,1.16492429988
 04/13  12:00:00,301.877313771,25.4178222887,12.4076225905,0.0,62.886420148,41.4019203762,11.672501115,0.0,10.5075,1.165001115
 04/13  13:00:00,300.743413181,25.4178222887,14.9745350695,0.0,62.886420148,41.4019203762,11.6725050331,0.0,10.5075,1.16500503308
 04/13  14:00:00,290.777288293,25.4178222887,16.9897289246,0.0,62.886420148,41.4019203762,11.6724764682,0.0,10.5075,1.16497646817
 04/13  15:00:00,288.150920673,25.4178222887,20.6977702454,0.0,62.886420148,41.4019203762,11.6722350443,0.0,10.5075,1.16473504434
 04/13  16:00:00,289.531024339,25.4178222887,22.8854966651,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 04/13  17:00:00,285.163386558,25.4178222887,21.24317168,0.0,62.886420148,41.4019203762,11.6722886196,0.0,10.5075,1.16478861963
 04/13  18:00:00,278.60911321,25.4178222887,18.6244287246,0.0,41.9242800987,36.8599292233,10.5047322696,0.0,9.34,1.16473226962
 04/13  19:00:00,270.49319385,25.4178222887,16.1537658679,0.0,41.9242800987,36.8599292233,10.5046731008,0.0,9.34,1.16467310077
 04/13  20:00:00,241.641252919,25.4178222887,12.8604127355,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 04/13  21:00:00,174.47446197,25.4178222887,10.7957562149,0.0,13.9747600329,18.6919646116,5.83444930898,0.0,4.67,1.16444930898
 04/13  22:00:00,107.032224096,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/13  23:00:00,138.34323941,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/13  24:00:00,113.151460985,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924743333,0.0,2.335,1.16424743333
 04/14  01:00:00,102.057345456,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/14  02:00:00,101.221135325,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/14  03:00:00,101.293524903,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924284809,0.0,2.335,1.16424284809
 04/14  04:00:00,125.983528149,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/14  05:00:00,125.099514024,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/14  06:00:00,176.646725698,25.4178222887,0.841913540847,0.0,13.9747600329,18.6919646116,56.3445066293,51.6545066293,4.67,0.02
 04/14  07:00:00,172.069853216,25.4178222887,0.699053599073,0.0,13.9747600329,18.6919646116,78.8603204916,73.0259291568,4.67,1.16439133471
 04/14  08:00:00,242.072175454,25.4178222887,1.98750139751,0.0,34.9369000822,32.3179380704,57.3294561589,49.1369561589,8.1725,0.02
 04/14  09:00:00,275.93546325,25.4178222887,4.01591324779,0.0,62.886420148,41.4019203762,30.9774513226,19.3053405081,10.5075,1.16461081448
 04/14  10:00:00,271.144512229,25.4178222887,4.7480776594,0.0,62.886420148,41.4019203762,14.4354829459,2.76321260304,10.5075,1.16477034289
 04/14  11:00:00,299.035274036,25.4178222887,6.20235313572,0.0,62.886420148,41.4019203762,11.672397493,0.0,10.5075,1.164897493
 04/14  12:00:00,290.452527559,25.4178222887,7.97174217282,0.0,62.886420148,41.4019203762,11.6724716405,0.0,10.5075,1.16497164053
 04/14  13:00:00,290.702487367,25.4178222887,9.59776174605,0.0,62.886420148,41.4019203762,11.6724731615,0.0,10.5075,1.1649731615
 04/14  14:00:00,287.41773267,25.4178222887,10.8782874969,0.0,62.886420148,41.4019203762,11.6724424484,0.0,10.5075,1.16494244841
 04/14  15:00:00,285.462510062,25.4178222887,12.2914006384,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 04/14  16:00:00,287.440083311,25.4178222887,13.9479116879,0.0,62.886420148,41.4019203762,11.6724001314,0.0,10.5075,1.16490013143
 04/14  17:00:00,286.513120399,25.4178222887,14.3811212389,0.0,62.886420148,41.4019203762,11.6724409798,0.0,10.5075,1.16494097981
 04/14  18:00:00,280.137055799,25.4178222887,12.5816063446,0.0,41.9242800987,36.8599292233,10.5048677284,0.0,9.34,1.16486772842
 04/14  19:00:00,264.577985573,25.4178222887,10.3610323378,0.0,41.9242800987,36.8599292233,10.8105194981,0.305888838757,9.34,1.16463065938
 04/14  20:00:00,239.936013721,25.4178222887,8.4570858179,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 04/14  21:00:00,173.173801707,25.4178222887,6.51771384253,0.0,13.9747600329,18.6919646116,5.83452560147,0.0,4.67,1.16452560147
 04/14  22:00:00,116.370295623,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/14  23:00:00,146.740778907,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/14  24:00:00,121.853638571,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49920304476,0.0,2.335,1.16420304476
 04/15  01:00:00,108.657849577,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 04/15  02:00:00,107.101050533,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 04/15  03:00:00,105.583675151,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91551708867,0.0,1.75125,1.16426708867
 04/15  04:00:00,112.519985998,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 04/15  05:00:00,111.701263472,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 04/15  06:00:00,146.956098813,25.4178222887,0.473224073967,0.0,6.98738001645,14.1499734587,50.5141334675,45.8473601816,3.5025,1.16427328595
 04/15  07:00:00,154.747894047,25.4178222887,0.451829433457,0.0,6.98738001645,14.1499734587,71.0021855234,67.4796855234,3.5025,0.02
 04/15  08:00:00,220.682505991,25.4178222887,1.17648681087,0.0,20.9621400493,23.2339557645,49.7604458512,42.7584847075,5.8375,1.16446114369
 04/15  09:00:00,249.480037282,25.4178222887,3.211484623,0.0,41.9242800987,36.8599292233,26.1266079195,16.7666079195,9.34,0.02
 04/15  10:00:00,274.733401651,25.4178222887,4.48275528457,0.0,62.886420148,41.4019203762,12.5498772072,0.87759852964,10.5075,1.16477867755
 04/15  11:00:00,303.446718082,25.4178222887,5.70860121843,0.0,62.886420148,41.4019203762,11.6725022037,0.0,10.5075,1.16500220371
 04/15  12:00:00,292.7138321,25.4178222887,6.81709022349,0.0,62.886420148,41.4019203762,11.6725383518,0.0,10.5075,1.16503835178
 04/15  13:00:00,292.207179773,25.4178222887,8.07301174309,0.0,62.886420148,41.4019203762,11.6725458679,0.0,10.5075,1.16504586787
 04/15  14:00:00,287.236290606,25.4178222887,9.09885441159,0.0,62.886420148,41.4019203762,11.6723025617,0.0,10.5075,1.16480256166
 04/15  15:00:00,281.8353547,25.4178222887,9.84418732138,0.0,62.886420148,41.4019203762,11.6723414756,0.0,10.5075,1.16484147562
 04/15  16:00:00,279.503014287,25.4178222887,10.3489709089,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 04/15  17:00:00,275.234280913,25.4178222887,10.1381255273,0.0,62.886420148,41.4019203762,11.6723468097,0.0,10.5075,1.16484680967
 04/15  18:00:00,253.227082815,25.4178222887,7.8555007607,0.0,34.9369000822,32.3179380704,9.51247375501,0.175145226823,8.1725,1.16482852819
 04/15  19:00:00,216.941251825,25.4178222887,5.56368233345,0.0,20.9621400493,23.2339557645,7.00214310501,0.0,5.8375,1.16464310501
 04/15  20:00:00,207.414244963,25.4178222887,4.38088250115,0.0,20.9621400493,23.2339557645,8.02657207667,2.16907207667,5.8375,0.02
 04/15  21:00:00,157.449545099,25.4178222887,2.58644675725,0.0,6.98738001645,14.1499734587,4.66698244145,0.0,3.5025,1.16448244145
 04/15  22:00:00,111.690399675,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 04/15  23:00:00,142.618915067,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91559545595,0.0,1.75125,1.16434545595
 04/15  24:00:00,117.38507367,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 04/16  01:00:00,107.281781286,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 04/16  02:00:00,105.973218177,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91553138754,0.0,1.75125,1.16428138754
 04/16  03:00:00,104.875504027,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 04/16  04:00:00,111.399125743,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 04/16  05:00:00,110.71734087,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91550461221,0.0,1.75125,1.16425461221
 04/16  06:00:00,145.481352818,25.4178222887,0.0,0.0,6.98738001645,14.1499734587,76.078072256,72.555572256,3.5025,0.02
 04/16  07:00:00,155.129489015,25.4178222887,0.0305385122067,0.0,6.98738001645,14.1499734587,91.7256529708,88.2031529708,3.5025,0.02
 04/16  08:00:00,196.391710065,25.4178222887,0.532934878914,0.0,6.98738001645,14.1499734587,63.9071160853,59.2402393294,3.5025,1.16437675593
 04/16  09:00:00,181.597032634,25.4178222887,0.836372543232,0.0,6.98738001645,14.1499734587,39.1028274728,35.5803274728,3.5025,0.02
 04/16  10:00:00,216.322601216,25.4178222887,2.366134062,0.0,27.9495200658,27.7759469175,15.1093990691,6.93979806288,7.005,1.16460100619
 04/16  11:00:00,243.086671269,25.4178222887,3.36832244522,0.0,27.9495200658,27.7759469175,7.025,0.0,7.005,0.02
 04/16  12:00:00,260.335707627,25.4178222887,6.6347331461,0.0,41.9242800987,36.8599292233,10.5046612676,0.0,9.34,1.16466126756
 04/16  13:00:00,257.310409906,25.4178222887,8.57869590021,0.0,41.9242800987,36.8599292233,10.5046891274,0.0,9.34,1.16468912739
 04/16  14:00:00,248.873101312,25.4178222887,9.9749160381,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 04/16  15:00:00,245.193052709,25.4178222887,10.9031410704,0.0,41.9242800987,36.8599292233,10.5046745362,0.0,9.34,1.16467453621
 04/16  16:00:00,245.777067369,25.4178222887,11.3271063687,0.0,41.9242800987,36.8599292233,10.5047343512,0.0,9.34,1.16473435118
 04/16  17:00:00,214.53818081,25.4178222887,9.47584664466,0.0,27.9495200658,27.7759469175,7.025,0.0,7.005,0.02
 04/16  18:00:00,215.48035509,25.4178222887,6.9908626469,0.0,13.9747600329,18.6919646116,6.15876788628,0.324250538909,4.67,1.16451734737
 04/16  19:00:00,205.264801975,25.4178222887,5.39083276172,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 04/16  20:00:00,197.882331019,25.4178222887,3.78255892548,0.0,13.9747600329,18.6919646116,8.10979169301,2.27535583043,4.67,1.16443586259
 04/16  21:00:00,176.062972164,25.4178222887,3.0346271218,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 04/16  22:00:00,115.964163504,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91556248604,0.0,1.75125,1.16431248604
 04/16  23:00:00,146.167550358,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 04/16  24:00:00,121.800416884,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 04/17  01:00:00,112.735621624,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49921615105,0.0,2.335,1.16421615105
 04/17  02:00:00,110.95002392,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/17  03:00:00,110.164024986,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/17  04:00:00,116.489347428,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/17  05:00:00,115.195051265,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49925103314,0.0,2.335,1.16425103314
 04/17  06:00:00,162.587864107,25.4178222887,0.484534135882,0.0,13.9747600329,18.6919646116,58.4707735553,53.7807735553,4.67,0.02
 04/17  07:00:00,172.693362871,25.4178222887,0.583840716282,0.0,13.9747600329,18.6919646116,75.3190220731,70.6290220731,4.67,0.02
 04/17  08:00:00,256.538840424,25.4178222887,2.26888616896,0.0,34.9369000822,32.3179380704,41.4694371933,32.1324134846,8.1725,1.16452370868
 04/17  09:00:00,292.876550728,25.4178222887,4.67969016029,0.0,62.886420148,41.4019203762,13.1916201258,1.5195177982,10.5075,1.16460232764
 04/17  10:00:00,288.918064132,25.4178222887,5.6409216773,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 04/17  11:00:00,311.464946887,25.4178222887,7.4654514063,0.0,62.886420148,41.4019203762,11.672415392,0.0,10.5075,1.16491539196
 04/17  12:00:00,300.919006225,25.4178222887,8.50506724724,0.0,62.886420148,41.4019203762,11.6724525235,0.0,10.5075,1.16495252352
 04/17  13:00:00,298.277331347,25.4178222887,9.16565988556,0.0,62.886420148,41.4019203762,11.6724525362,0.0,10.5075,1.16495253622
 04/17  14:00:00,292.305186573,25.4178222887,10.442227967,0.0,62.886420148,41.4019203762,11.6724796919,0.0,10.5075,1.16497969186
 04/17  15:00:00,285.211834371,25.4178222887,11.1474912618,0.0,62.886420148,41.4019203762,11.672261171,0.0,10.5075,1.164761171
 04/17  16:00:00,286.402412497,25.4178222887,11.34805628,0.0,62.886420148,41.4019203762,11.6722833536,0.0,10.5075,1.16478335359
 04/17  17:00:00,287.826237351,25.4178222887,11.2545869194,0.0,62.886420148,41.4019203762,11.6723230239,0.0,10.5075,1.16482302391
 04/17  18:00:00,281.574992628,25.4178222887,9.94324716756,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 04/17  19:00:00,276.610990763,25.4178222887,9.039519048,0.0,41.9242800987,36.8599292233,10.5045872323,0.0,9.34,1.16458723233
 04/17  20:00:00,254.588003895,25.4178222887,7.51135521706,0.0,34.9369000822,32.3179380704,9.33720433381,0.0,8.1725,1.16470433381
 04/17  21:00:00,185.084518743,25.4178222887,5.23147532182,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 04/17  22:00:00,123.573534914,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49936156611,0.0,2.335,1.16436156611
 04/17  23:00:00,153.156292909,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/17  24:00:00,130.640313403,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/18  01:00:00,119.474037686,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/18  02:00:00,118.633653205,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922501545,0.0,2.335,1.16422501545
 04/18  03:00:00,118.084108821,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/18  04:00:00,144.085654432,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/18  05:00:00,142.937810225,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49925335192,0.0,2.335,1.16425335192
 04/18  06:00:00,192.208000052,25.4178222887,1.45686038654,0.0,13.9747600329,18.6919646116,18.9296758393,14.2396758393,4.67,0.02
 04/18  07:00:00,193.05219911,25.4178222887,1.15049792872,0.0,13.9747600329,18.6919646116,42.6686487056,37.9786487056,4.67,0.02
 04/18  08:00:00,261.413315447,25.4178222887,3.25394378168,0.0,34.9369000822,32.3179380704,25.0861255606,15.7491696154,8.1725,1.16445594524
 04/18  09:00:00,297.039926667,25.4178222887,6.04149644665,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 04/18  10:00:00,292.07083032,25.4178222887,7.18131451818,0.0,62.886420148,41.4019203762,11.6722613516,0.0,10.5075,1.16476135163
 04/18  11:00:00,312.847247295,25.4178222887,8.54294629915,0.0,62.886420148,41.4019203762,11.6725012375,0.0,10.5075,1.16500123753
 04/18  12:00:00,303.89171835,25.4178222887,9.74493662395,0.0,62.886420148,41.4019203762,11.6725501125,0.0,10.5075,1.16505011247
 04/18  13:00:00,305.45316963,25.4178222887,10.7694221384,0.0,62.886420148,41.4019203762,11.6725447402,0.0,10.5075,1.16504474021
 04/18  14:00:00,298.982003487,25.4178222887,11.4242512375,0.0,62.886420148,41.4019203762,11.672340353,0.0,10.5075,1.16484035296
 04/18  15:00:00,293.63391583,25.4178222887,11.6331125083,0.0,62.886420148,41.4019203762,11.6723028011,0.0,10.5075,1.16480280108
 04/18  16:00:00,291.895026806,25.4178222887,11.5283660615,0.0,62.886420148,41.4019203762,11.6723254611,0.0,10.5075,1.1648254611
 04/18  17:00:00,290.352977557,25.4178222887,11.2316743611,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 04/18  18:00:00,284.706836986,25.4178222887,9.96372608774,0.0,41.9242800987,36.8599292233,10.5047864492,0.0,9.34,1.1647864492
 04/18  19:00:00,268.787391386,25.4178222887,9.09536026222,0.0,41.9242800987,36.8599292233,10.5045902684,0.0,9.34,1.16459026841
 04/18  20:00:00,250.931027382,25.4178222887,7.46458492515,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 04/18  21:00:00,180.774102671,25.4178222887,5.06335086751,0.0,13.9747600329,18.6919646116,5.83454450873,0.0,4.67,1.16454450873
 04/18  22:00:00,125.520662621,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/18  23:00:00,154.86226728,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49929629222,0.0,2.335,1.16429629222
 04/18  24:00:00,132.409822391,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/19  01:00:00,121.659343447,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/19  02:00:00,120.599502988,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49920657286,0.0,2.335,1.16420657286
 04/19  03:00:00,120.18323038,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/19  04:00:00,127.269733498,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/19  05:00:00,125.724898822,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/19  06:00:00,174.365870684,25.4178222887,1.21582056244,0.0,13.9747600329,18.6919646116,23.7276875641,17.8934589496,4.67,1.16422861451
 04/19  07:00:00,184.545030959,25.4178222887,1.15712968557,0.0,13.9747600329,18.6919646116,44.3972089284,39.7072089284,4.67,0.02
 04/19  08:00:00,263.021245589,25.4178222887,3.29360760422,0.0,34.9369000822,32.3179380704,25.4962216573,16.1591819907,8.1725,1.16453966668
 04/19  09:00:00,297.179939762,25.4178222887,5.77442063063,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 04/19  10:00:00,293.734581461,25.4178222887,6.86285325098,0.0,62.886420148,41.4019203762,11.6722756107,0.0,10.5075,1.16477561069
 04/19  11:00:00,313.576119342,25.4178222887,8.16315715693,0.0,62.886420148,41.4019203762,11.6725587013,0.0,10.5075,1.16505870129
 04/19  12:00:00,307.164799254,25.4178222887,9.57551611222,0.0,62.886420148,41.4019203762,11.6726192464,0.0,10.5075,1.16511924636
 04/19  13:00:00,307.429341882,25.4178222887,9.94233245547,0.0,62.886420148,41.4019203762,11.6726084784,0.0,10.5075,1.16510847842
 04/19  14:00:00,299.616832776,25.4178222887,10.2422901472,0.0,62.886420148,41.4019203762,11.6723704372,0.0,10.5075,1.16487043715
 04/19  15:00:00,296.177896482,25.4178222887,11.0129462527,0.0,62.886420148,41.4019203762,11.6723162518,0.0,10.5075,1.16481625179
 04/19  16:00:00,297.553390692,25.4178222887,11.6167661495,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 04/19  17:00:00,298.202755856,25.4178222887,11.9223116462,0.0,62.886420148,41.4019203762,11.6723551438,0.0,10.5075,1.16485514377
 04/19  18:00:00,291.850809945,25.4178222887,10.9018801056,0.0,41.9242800987,36.8599292233,10.5047864379,0.0,9.34,1.16478643795
 04/19  19:00:00,282.256132341,25.4178222887,9.67234220448,0.0,41.9242800987,36.8599292233,10.5047159554,0.0,9.34,1.16471595539
 04/19  20:00:00,262.905027311,25.4178222887,7.86492284436,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 04/19  21:00:00,189.597271544,25.4178222887,5.73563145608,0.0,13.9747600329,18.6919646116,5.83448442008,0.0,4.67,1.16448442008
 04/19  22:00:00,127.369797011,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/19  23:00:00,156.286218794,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49926739835,0.0,2.335,1.16426739835
 04/19  24:00:00,135.332269859,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/20  01:00:00,125.156529203,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/20  02:00:00,124.775704939,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/20  03:00:00,124.662446829,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49920741644,0.0,2.335,1.16420741644
 04/20  04:00:00,132.073182083,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/20  05:00:00,131.054249993,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 04/20  06:00:00,178.555269951,25.4178222887,1.54038243014,0.0,13.9747600329,18.6919646116,10.6014621511,5.91146215115,4.67,0.02
 04/20  07:00:00,188.035263936,25.4178222887,1.36863559661,0.0,13.9747600329,18.6919646116,36.3056642786,30.471252121,4.67,1.16441215763
 04/20  08:00:00,267.381685858,25.4178222887,3.9697699635,0.0,34.9369000822,32.3179380704,15.7713400585,7.57884005848,8.1725,0.02
 04/20  09:00:00,304.531718978,25.4178222887,8.03643233471,0.0,62.886420148,41.4019203762,11.6721900171,0.0,10.5075,1.16469001709
 04/20  10:00:00,305.279270386,25.4178222887,10.4451156109,0.0,62.886420148,41.4019203762,11.672260237,0.0,10.5075,1.16476023696
 04/20  11:00:00,323.123649526,25.4178222887,12.160799588,0.0,62.886420148,41.4019203762,11.6725861927,0.0,10.5075,1.16508619271
 04/20  12:00:00,319.16952059,25.4178222887,14.0276802572,0.0,62.886420148,41.4019203762,11.6726583606,0.0,10.5075,1.16515836056
 04/20  13:00:00,323.802450152,25.4178222887,15.4398687579,0.0,62.886420148,41.4019203762,11.6726422137,0.0,10.5075,1.16514221372
 04/20  14:00:00,317.117833333,25.4178222887,17.5902817418,0.0,62.886420148,41.4019203762,11.672370812,0.0,10.5075,1.16487081203
 04/20  15:00:00,317.125561054,25.4178222887,21.8391595662,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 04/20  16:00:00,312.183121174,25.4178222887,19.0461715293,0.0,62.886420148,41.4019203762,11.6723158621,0.0,10.5075,1.16481586212
